RE_Identity	Normalized	FOLD	condensed
77BS	0.594444444444444	-1.14749167530978	77S
phBp	0.60375	-1.1250823763202	php
Sph7	0.222222222222222	-2.56703056682356	Sph7
h7ph	1.18181818181818	-0.156097465877455	h7ph
BSSp	1.45390070921986	0.142823181725402	SSp
ph7p	0.608870967741935	-1.11289713644305	ph7p
h7Sp	0.660714285714286	-0.995007121809904	h7Sp
BBS7	0.489795918367347	-1.4268529087753	S7
ShhS	2.52380952380952	0.938497466403189	ShhS
hppp	0.950819672131147	-0.469861907816564	hppp
hSSh	0.790575916230366	-0.73612965409192	hSSh
pBSB	0.331491712707182	-1.99006085685594	pS
77p7	1.54716981132075	0.232525984673635	77p7
hSBp	1.36582430806258	0.0526663500266826	hSp
7BSS	2.21327014218009	0.749073985621227	7SS
Bh7S	1.15094339622642	-0.194288682381563	h7S
h7pS	0.5	-1.39710556538125	h7pS
BS7S	0.522727272727273	-1.33297522796153	S7S
B7pB	0.945945945945946	-0.477275914065233	7p
hShB	1.53167626553501	0.218005836671772	hSh
pSpp	1.51456310679612	0.20179612629778	pSpp
Sph7	0.135869565217391	-3.27681133166354	Sph7
SBB7	0.353174603174603	-1.89865205791477	S7
pBhp	1.93968253968254	0.558714986050201	php
pBp7	0.211538461538462	-2.63811366488504	pp7
7hhB	1.3436754176611	0.0290791129996281	7hh
7ppS	1.25545171339564	-0.0688990239755858	7ppS
hB7B	0.450292397660819	-1.54817153957225	h7
B7SS	1.06976744186047	-0.299808364026335	7SS
7hSp	3.32	1.33407767619095	7hSp
hp7h	1.38356164383562	0.0712813584905276	hp7h
hhhB	1.84850126399422	0.489250464650572	hhh
ShhS	0.636690647482014	-1.04844108802176	ShhS
SBhh	0.275303643724696	-2.25800995571559	Shh
pphB	1.30340760157274	-0.0148172513820366	pph
BShh	0.687830687830688	-0.936980176573868	Shh
phh7	0.598540145985402	-1.13758564372369	phh7
Bhp7	1.48341232227488	0.171814092844183	hp7
BS7p	1.29022082018927	-0.0294875625789084	S7p
hhhS	1.44214876033058	0.131114423553808	hhhS
B7hB	1.7891156462585	0.442141079074688	7h
Sp7B	3.1547619047619	1.26042556129055	Sp7
SMARCAD1	2.33783783783784	0.828069296626525	SMARCAD1
hSSS	0.63519313304721	-1.05183834440658	hSSS
hSph	1.78728070175439	0.440660669572448	hSph
hBp7	1.27764705882353	-0.0436162086019527	hp7
hBph	1.6504854368932	0.325784843573233	hph
BS7h	1.61111111111111	0.29095042830401	S7h
6merx1	0.255474452554745	-2.36585463139681	6merx1
p7Sp	0.842105263157895	-0.645033078824836	p7Sp
phh7	0.408602150537634	-1.6883368630457	phh7
hh7B	2.05263157894737	0.640369140037413	hh7
7pSS	1.1105527638191	-0.245827626533467	7pSS
Shpp	1.30140186915888	-0.0170390344423652	Shpp
pBSB	1.92622950819672	0.548674043620863	pS
SpBh	0.225130890052356	-2.5482696387149	Sph
hB7S	0.939252336448598	-0.487520860603468	h7S
SBhB	0.331325301204819	-1.99078528320352	Sh
77BS	2.65384615384615	1.01097917325583	77S
hpSS	2.84126984126984	1.10943028838309	hpSS
7B7h	4.41666666666667	1.74585238846079	77h
hSh7	2.65432098765432	1.01123728132359	hSh7
Sh7B	0.213235294117647	-2.62658741150402	Sh7
pp7B	0.7425	-0.826642634355209	pp7
7merm8x2	0.477611940298507	-1.46319475583902	7merm8x2
7hSS	0.689583333333333	-0.933308754182551	7hSS
hhB7	1.03781512605042	-0.343556097104516	hh7
B7p7	0.713692946058091	-0.883730146909114	7p7
ppph	0.8	-0.719033660268612	ppph
S7pS	0.945273631840796	-0.478301648229231	S7pS
S777	0.5625	-1.22718056393894	S777
hp7S	1.23584905660377	-0.0916030184069989	hp7S
hph7	0.464071856287425	-1.50468545258106	hph7
7S77	0.337662337662338	-1.96345238793506	7S77
pppS	1.64444444444444	0.320494703918025	pppS
7SS7	0.778145695364238	-0.758993358141329	7SS7
SSp7	0.902877697841727	-0.544503084153985	SSp7
SSpB	1.78178368121442	0.43621663063531	SSp
ph7p	0.776978417266187	-0.761159135941289	ph7p
SSBp	1.68817204301075	0.358356372402346	SSp
hS7h	0.557377049180328	-1.2403800616938	hS7h
pphS	0.707547169811321	-0.896207329448569	pphS
ppBp	1.2960372960373	-0.0229983301572881	ppp
7BBB	0.509578544061303	-1.36972912644994	7
BphS	2.22988505747126	0.759863780957149	phS
BSBS	1.11066398390342	-0.245683150165367	SS
77S7	1.46666666666667	0.155435457647529	77S7
S777	0.34453781512605	-1.93437132407111	S777
hp77	0.142857142857143	-3.20446048743885	hp77
pBpp	0.963302752293578	-0.451044372492054	ppp
hphB	1.32673019057172	0.0107694426278933	hph
p7Bp	1.01470588235294	-0.376043949853421	p7p
S7ph	0.718390804597701	-0.874264776567891	S7ph
BBB7	1.33826754385965	0.0232610002351623	7
HMGA2	0.481927710843373	-1.45021690184081	HMGA2
7p7B	0.243150684931507	-2.43718300475659	7p7
B77p	0.620689655172414	-1.08516155906651	77p
phSp	0.900763358778626	-0.547885517556859	phSp
7phB	0.476052249637155	-1.46791373346746	7ph
B7S7	0.0868544600938967	-3.92236181997814	7S7
SSSp	1.06702997275204	-0.30350486350813	SSSp
B7Sp	1.28504672897196	-0.0352847433703749	7Sp
phpS	1.62082139446036	0.299619557230605	phpS
SBp7	0.754666666666667	-0.803194107932611	Sp7
7pcx2	0.224226804123711	-2.55407491171965	7pcx2
B7hS	0.903225806451613	-0.543946953710521	7hS
h77S	0.333333333333333	-1.98206806610241	h77S
B7SB	0.608200455580866	-1.11448676322905	7S
pp7p	0.869801084990958	-0.598348151845915	pp7p
SSS7	1.44193548387097	0.13090105052783	SSS7
Shph	0.694736842105263	-0.922567054353744	Shph
phhp	1.56172839506173	0.246038006428435	phhp
Control	0.501398601398601	-1.3930756883451	Control
Bp77	0.438485804416404	-1.58650352279715	p77
BhSp	0.532773109243697	-1.30551239343715	hSp
S7S7	0.966966966966967	-0.445567054337895	S7S7
hpB7	0.965591397849462	-0.447620836635497	hp7
hhBB	1.63574030426398	0.312838153870165	hh
B77h	0.982683982683983	-0.422306119506393	77h
BhBh	0.922094508301405	-0.51411903578512	hh
hppS	0.623574144486692	-1.07847255005547	hppS
hhh7	0.41648590021692	-1.66076600508943	hhh7
pp7h	0.5952	-1.14565913382267	pp7h
pph7	0.774509803921569	-0.765750159175643	pph7
BSSS	1.03747323340471	-0.344031449675831	SSS
7hhS	0.194078947368421	-2.76239002946299	7hhS
p77p	0.178294573643411	-2.88477086474749	p77p
pSSB	1.26685393258427	-0.0558553730922669	pSS
pBpp	0.811813186813187	-0.697885885402414	ppp
hShh	0.638059701492537	-1.04534224095312	hShh
hpBB	1.47515923566879	0.163765128828997	hp
SB7h	0.390125847047435	-1.75509407571834	S7h
hh7p	0.627450980392157	-1.06953090735275	hh7p
BBBS	1.81067961165049	0.459425727690769	S
7hBp	1.18778518778519	-0.148831618585152	7hp
pSS7	1.50704225352113	0.194614301515215	pSS7
7BS7	1.73029045643154	0.393908671833452	7S7
Bhph	0.684107259646828	-0.944811120495113	hph
hBhh	0.721649484536082	-0.867735390623411	hhh
phpp	1.19811320754717	-0.136341333172283	phpp
pSBp	0.752823086574655	-0.806722788875841	pSp
SSBB	1.25197925197925	-0.0728949115090158	SS
7SB7	0.581314878892734	-1.17971382510317	7S7
BppB	1.51605504587156	0.203216571349515	pp
hS7S	0.780373831775701	-0.754868259308345	hS7S
hhhh	0.270491803278689	-2.28344878358568	hhhh
HMGA2	1.4	0.0883212617889916	HMGA2
hpSB	0.447019867549669	-1.5586947076555	hpS
hBp7	0.440816326530612	-1.57885600222035	hp7
7pcx4	1.32352941176471	0.00728468969808531	7pcx4
hBSB	1.09774436090226	-0.262563442002422	hS
SppB	1.99602385685885	0.600023398763995	Spp
7SSp	0.12639405204461	-3.38110508668753	7SSp
7Shh	0.5	-1.39710556538125	7Shh
phpB	1.49450549450549	0.182562635670393	php
p7pS	1.21052631578947	-0.121471122767823	p7pS
p7pB	2.55797101449275	0.957894351111761	p7p
h7h7	0.425	-1.63157081901827	h7h7
BSBB	0.358108108108108	-1.878638476447	S
hpph	0.335397316821465	-1.97316251288051	hpph
7h7B	0.696397941680961	-0.91912172139657	7h7
7B7h	0.412	-1.67638932286012	77h
hBhp	1.77012835472579	0.426748410753283	hhp
7BSS	3.94594594594595	1.58326562786982	7SS
hhhh	0.381443298969072	-1.78756504193943	hhhh
h7Sh	0.566964285714286	-1.21577580066669	h7Sh
SSSp	1.16686967113276	-0.174462131422875	SSSp
7BBS	1.85284280936455	0.492634926469833	7S
SppB	1.50526315789474	0.192910163066192	Spp
SB7h	0.413127413127413	-1.67244686666666	S7h
SSpB	1.38007761966365	0.0676438453574663	SSp
7Bpp	1.45119047619048	0.140131327572839	7pp
h77S	0.428057553956835	-1.62122887479681	h77S
S7p7	0.8296875	-0.666465609464459	S7p7
777S	0.85625	-0.621001577308086	777S
Bp7p	0.838440111420613	-0.651325922444599	p7p
7phh	0.737391304347826	-0.836603256649789	7phh
777p	1.63898916967509	0.315700755860477	777p
Bphp	1.7450495049505	0.406162399153111	php
BB77	0.799670239076669	-0.71962846342727	77
BBph	0.886741573033708	-0.570519945398814	ph
7pcx2	0.904761904761905	-0.541495474716425	7pcx2
BBhp	1.30095238095238	-0.0175374096446447	hp
h7Bh	0.748445058742225	-0.815137244304647	h7h
7B7p	1.13939393939394	-0.208838927949428	77p
SpSB	1.58490566037736	0.267291402834311	SpS
B7hB	1.27510917030568	-0.0464847945981767	7h
ph7p	1.19162640901771	-0.144173563085419	ph7p
h7hh	0.571045576407507	-1.20542776541065	h7hh
hS7S	0.736986301369863	-0.837395856592006	hS7S
h7pp	0.914285714285714	-0.526388582326216	h7pp
77pp	0.678988326848249	-0.955646888365476	77pp
7Bhh	0.458015267175573	-1.52363797131018	7hh
ShSS	1.04533333333333	-0.333142506649285	ShSS
7pph	1.00137551581843	-0.395122479102148	7pph
ShpB	1.18339171646404	-0.154177863759418	Shp
p7Bp	0.923620933521924	-0.511732788644218	p7p
7Sp7	0.371335504885993	-1.82631039658669	7Sp7
77B7	0.669467787114846	-0.976019021429601	777
7merm8x4	1.42792792792793	0.116817598408051	7merm8x4
Bhph	0.871859296482412	-0.594938333346638	hph
77ph	1.03483072916667	-0.34771076496443	77ph
BSSh	0.679764705882353	-0.953998202729061	SSh
SpSp	1.42139787378421	0.11020488095888	SpSp
phhB	1.67224384572613	0.344679670416312	phh
ppB7	0.969568294409059	-0.4416911378673	pp7
Bp7h	0.641414141414141	-1.03777749868869	p7h
BBpS	1.30720631786772	-0.0106187040689804	pS
77hS	1.36901121304791	0.0560286978269536	77hS
pp77	0.517884914463453	-1.34640212563794	pp77
Sp7h	0.666232921275211	-0.983007015072021	Sp7h
B7BS	0.859461599366588	-0.615600478553658	7S
pB77	0.712574850299401	-0.885992094547359	p77
7SSh	0.344904815229563	-1.93283538980757	7SSh
p7Sh	0.868959107806691	-0.599745373162875	p7Sh
pS7h	0.85	-0.631570819018273	pS7h
pSSS	1.06278366111952	-0.309257611780653	pSSS
B7h7	0.74140127388535	-0.828779066251956	7h7
S7pS	0.824701195219124	-0.675162161832697	S7pS
pSS7	0.618004866180049	-1.09141546229077	pSS7
BB7p	1.2873814733771	-0.0326659530019334	7p
BSp7	1.06580829756795	-0.305157595407163	Sp7
Bhp7	1.77904929577465	0.434000921493803	hp7
7B77	0.8042071197411	-0.711466551723338	777
SS7h	0.999107541276216	-0.398393686039046	SS7h
S77p	0.601173020527859	-1.13125339489998	S77p
hpS7	0.903548680618744	-0.543431328802107	hpS7
hp77	1.37719298245614	0.0646251693456353	hp77
BBSB	1.71730245231608	0.383038584634077	S
pphp	1.00137598899209	-0.395121797394721	pphp
pBBB	1.55808533524561	0.242668685581997	p
77Bp	0.913916786226686	-0.526970848993373	77p
h7Sp	1.11619190404798	-0.238520477983735	h7Sp
7SB7	0.775244299674267	-0.764382647443486	7S7
HMGA2	1.22077922077922	-0.109303254398514	HMGA2
phBp	1.34537197231834	0.0308995430333106	php
phhp	1.22701498582422	-0.10195269629709	phhp
hphS	1.16531317091384	-0.176387842769262	hphS
ppBS	0.89295516925892	-0.560445913490268	ppS
77BB	0.868357487922705	-0.600744562441278	77
BBBp	1.46741045214328	0.156166901026911	p
hSBh	0.815172926738565	-0.691927522293596	hSh
Sphp	0.936792452830189	-0.491304207303438	Sphp
ShhB	1.4745730429814	0.163191722692881	Shh
S7h7	0.407986111111111	-1.69051362025856	S7h7
p7pp	1.58029689608637	0.263090062814131	p7pp
hhSh	0.624590163934426	-1.07612381033818	hhSh
pSBp	1.07197549770291	-0.296833635095352	pSp
hphB	1.55767626199416	0.24228985816777	hph
pBhh	0.568483063328424	-1.2119162923579	phh
h77S	0.375886524822695	-1.80873646321684	h77S
77p7	0.394312796208531	-1.73969313083471	77p7
7ShS	1.33197556008147	0.0164620458021396	7ShS
p7ph	0.437086092715232	-1.59111618534788	p7ph
pSB7	2.12264150943396	0.688755171272588	pS7
7hhp	0.933397683397683	-0.496541773590963	7hhp
BBhB	1.21085271317829	-0.121082177549887	h
7p7B	0.236111111111111	-2.47956772557322	7p7
BppS	1.37275985663082	0.0599737047145193	ppS
Bh77	0.473684210526316	-1.47510807738252	h77
7pB7	0.623893805309734	-1.07773317539764	7p7
BShh	0.504480286738351	-1.38423576513021	Shh
hBhS	0.972110408280621	-0.43791348179446	hhS
BS7h	0.666929133858268	-0.98150018770858	S7h
pBBp	1.73625	0.398869128825418	pp
7pS7	1.49888143176734	0.186780698780567	7pS7
SShh	0.391425908667288	-1.75029440847165	SShh
hBSB	1.13180362860192	-0.218481897509882	hS
6merx1	1.28106296384965	-0.0397641799426803	6merx1
7phB	1.08465608465608	-0.279867890096877	7ph
7SSS	1.35794356397371	0.0443179571563804	7SSS
Shh7	1.09036144578313	-0.27229910964497	Shh7
S77p	0.315617334423549	-2.06085721664056	S77p
7hhB	1.29242819843342	-0.0270214323392353	7hh
phBp	1.28976848394324	-0.0299934431766363	php
pp7B	0.593023255813954	-1.15094497811185	pp7
BSSh	0.891602399314482	-0.562633161353263	SSh
pppB	1.12274368231047	-0.230076961299836	ppp
hBBh	0.978896882494005	-0.427876766680557	hh
pp7p	0.982758620689655	-0.42219654634408	pp7p
BSBS	2.02442333785617	0.620405445778918	SS
phpS	1.05084745762712	-0.325552304356216	phpS
7merm8x2	0.5	-1.39710556538125	7merm8x2
B7BB	0.975736568457539	-0.432541961946503	7
7S7p	0.472727272727273	-1.47802556076482	7S7p
SShS	1.19047619047619	-0.145566798385286	SShS
p7BB	1.03233629749394	-0.351192540654896	p7
BpBS	1.44485981308411	0.133823957255088	pS
h7p7	1.6039603960396	0.28453295475158	h7p7
pSB7	1.57142857142857	0.254971131198443	pS7
pSph	0.728867623604466	-0.853376843125219	pSph
S777	1.41704035874439	0.105775282875548	S777
hS77	0.39622641509434	-1.73270859716569	hS77
SpSp	0.93299711815562	-0.497161035385595	SpSp
ppSB	0.528310715956949	-1.31764698726806	ppS
BpBh	0.799761146496815	-0.719464465539585	ph
7pSB	1.70036540803898	0.368739249050598	7pS
Dna2	0.177902621722846	-2.88794588873786	Dna2
SMARCAD1	1.01727861771058	-0.372390699028703	SMARCAD1
BBhp	1.16735173223723	-0.173866243497506	hp
77pS	1.1231884057971	-0.229505616885182	77pS
BBhS	1.35366859027205	0.0397690112760444	hS
hB77	0.343601895734597	-1.9382956640735	h77
hph7	1.03668122270742	-0.34513322872365	hph7
SS77	0.981788079470199	-0.423622010160325	SS77
pBpS	1.61290322580645	0.292554314006599	ppS
7BhB	0.748576078112286	-0.814884714809536	7h
hhSS	1.29427274058884	-0.0249638985662044	hhSS
BBBS	1.26745435016112	-0.0551717786908402	S
Bhp7	0.75	-0.812143064660094	hp7
pphp	0.692117210070161	-0.92801728126825	pphp
phpp	1.07057511550104	-0.298719541298208	phpp
ShS7	0.331313131313131	-1.99083827573014	ShS7
Shph	0.724025974025974	-0.862992206155847	Shph
B7h7	0.82093023255814	-0.68177404169953	7h7
BhBB	1.53615894039735	0.222221928451338	h
7BSh	0.599260172626387	-1.13585116599274	7Sh
S7S7	4.13157894736842	1.64958767006679	S7S7
SSB7	0.6	-1.13407115954746	SS7
hh77	1.44583333333333	0.134795691588492	hh77
pBSh	1.22191011235955	-0.107967405611557	pSh
BhhS	2.04225352112676	0.633056405129002	hhS
ShB7	1.17647058823529	-0.162640311744227	Sh7
7pBS	1.04615384615385	-0.332010537159365	7pS
BpBh	0.754208754208754	-0.804069764124412	ph
Bp7S	0.372781065088757	-1.82070507816352	p7S
phBB	1.22732785338903	-0.101584880945917	ph
p7pS	1.25026399155227	-0.0748728152206851	p7pS
7pBp	0.913419913419913	-0.527755418090122	7pp
hBhB	1.26490727532097	-0.0580739340882655	hh
pppp	0.46	-1.51739979909896	pppp
Sp77	1.55757575757576	0.242196769566812	Sp77
SS7S	0.81712962962963	-0.688468694273538	SS7S
7pcx4	0.621951219512195	-1.08223222802784	7pcx4
B7Bp	0.940085592011412	-0.486241544383821	7p
h7p7	0.548507462686567	-1.26352241100266	h7p7
7hB7	0.904	-0.542710887628149	7h7
BSBS	1.61342281879195	0.293018999980412	SS
7S7B	0.512562814070352	-1.3613048439534	7S7
hpSS	1.00840336134454	-0.385032733080675	hpSS
hpBh	0.76969696969697	-0.7747430928549	hph
pS7S	0.374789915966387	-1.81295152365625	pS7S
BppS	1.3530701754386	0.0391310996034264	ppS
hphS	0.995642701525055	-0.403405553736988	hphS
7BS7	0.992277992277992	-0.408289303873926	7S7
hhhh	0.461187214611872	-1.51368114223063	hhhh
hBhh	0.404015056461731	-1.7046246012571	hhh
7hhS	1.03207758299142	-0.351554140753857	7hhS
hBBS	2.07125307125307	0.653398271294585	hS
7B77	1.08949416342412	-0.273447097630162	777
pSBp	1.04207920792079	-0.337640625066649	pSp
hpS7	1.38175675675676	0.0693981019315489	hpS7
Control	1.06587136929461	-0.305072223042166	Control
7p7B	1.82417582417582	0.470139225766978	7p7
hphS	1.13928273561301	-0.208979740505383	hphS
pBhB	1.40550070521862	0.0939786122182918	ph
SB7S	0.882960413080895	-0.576684903178725	S7S
BhBp	0.976162097735399	-0.431912924180065	hp
p7hh	0.302845528455285	-2.12045155025833	p7hh
ppSB	1.57089552238806	0.254481667227374	ppS
h7pp	0.527272727272727	-1.32048428377834	h7pp
ppSS	1.10217391304348	-0.256753679322285	ppSS
77hh	0.876190476190476	-0.58778912699036	77hh
B7ph	0.780821917808219	-0.754040110096526	7ph
B7SB	1.47247706422018	0.161139596964127	7S
hBSp	1.00239234449761	-0.393658263762781	hSp
hh77	2.47398843930636	0.909733193383172	hh77
hBS7	0.266666666666667	-2.30399616098977	hS7
Shp7	0.524050632911392	-1.32932745094639	Shp7
hhBh	0.33984375	-1.95416206953252	hhh
SBSp	0.921725239616613	-0.514696903668386	SSp
7SpS	1.74519230769231	0.406280454473409	7SpS
77BB	0.619266055045872	-1.08847429310735	77
B7ph	5	1.92482252950611	7ph
ShhS	0.416666666666667	-1.66013997121504	ShhS
77Sh	0.714975845410628	-0.881139157251626	77Sh
SBpp	0.812133072407045	-0.697317520084584	Spp
pphp	1.75609756097561	0.415267431442979	pphp
hBhS	1.04739884393064	-0.330294647859102	hhS
B7hh	0.292134831460674	-2.17239927820656	7hh
BhBB	0.611835506519559	-1.1058898273292	h
SSpS	0.67741935483871	-0.958984452989365	SSpS
Bhh7	0.165178571428571	-2.9950071218099	hh7
77h7	0.459259259259259	-1.51972485204521	77h7
pSpp	1.39059304703476	0.0785947158042178	pSpp
7B7S	1.325	0.00888679429458688	77S
7p77	2.97826086956522	1.17736456152226	7p77
pSBB	1.29041095890411	-0.0292749695358465	pS
SSSh	0.201342281879195	-2.70938349023489	SSSh
S7pB	1.00234192037471	-0.393730838600593	S7p
BSSB	1.62511966302891	0.303440387161257	SS
7SSS	1.00488334237656	-0.390077537751727	7SSS
h77p	0.97864768683274	-0.428244077190154	h77p
pBhS	1.52814814814815	0.214678848567041	phS
pBSB	1.33512195121951	0.0198659595908979	pS
7hhS	0.89814585908529	-0.552083902283105	7hhS
phhh	1.67521367521368	0.347239559150554	phhh
hhS7	1.78913219789132	0.442154425807294	hhS7
pSS7	0.912698412698413	-0.528895437936791	pSS7
7pcx4	0.278409090909091	-2.24182733990334	7pcx4
BpBh	0.953232462173315	-0.466205577163631	ph
h7BS	1.28428093645485	-0.0361447388581989	h7S
S7B7	0.782002534854246	-0.751860376245291	S77
BB7h	0.852327447833066	-0.627625867601098	7h
Sh77	0.646772228989038	-1.0257759263549	Sh77
pShS	1.47879407256004	0.167315600523671	pShS
phBS	1.83609191708179	0.479532718315324	phS
pS7h	0.530487804878049	-1.31171407415061	pS7h
pBh7	0.974447513812155	-0.434449179867191	ph7
BpSB	1.29460580912863	-0.0245926827489632	pS
B7BB	0.952280405405405	-0.467647212867457	7
hSpB	0.984974958263773	-0.418946613920832	hSp
SSpp	1.59017632241814	0.272081178351418	SSpp
BppS	2.20109024833434	0.741112733939608	ppS
Sh7S	0.673366834170854	-0.967640995467126	Sh7S
B7pp	1.00301659125189	-0.392760095105286	7pp
pS77	1.9	0.528893853174973	pS77
BB77	0.93037037037037	-0.501228508427816	77
ShSh	0.514034122179417	-1.3571695299057	ShSh
hBSh	0.736607142857143	-0.838138273193038	hSh
h7Bh	0.771300448430493	-0.771740710599457	h7h
h7Sh	0.78939617083947	-0.738284139168209	h7Sh
7Bh7	0.552863436123348	-1.25211049872139	7h7
7h7h	0.519654088050314	-1.34148205915791	7h7h
ppB7	3.5031847133758	1.41156149413915	pp7
7merm8x2	1.34608030592734	0.0316589170091059	7merm8x2
hS7p	0.635593220338983	-1.05092992424721	hS7p
B7BS	0.69061876247505	-0.931144130939734	7S
B7hh	0.520952380952381	-1.33788215514218	7hh
7hh7	0.663030303030303	-0.989958851721871	7hh7
pSSh	0.885972850678733	-0.571771170056349	pSSh
pS7h	0.691901408450704	-0.928467182627326	pS7h
BpB7	1.47634069400631	0.164920124062747	p7
pp77	0.536332179930796	-1.29590684260769	pp77
SS7h	0.901426718547341	-0.546823447685415	SS7h
S7S7	0.823848238482385	-0.67665505799806	S7S7
pSSS	1.20604997807979	-0.126815872377177	pSSS
ShpB	1.40166748406081	0.0900385756979698	Shp
hBB7	0.928728552573691	-0.503776670851942	h7
SpBp	0.994815294880104	-0.404604971694443	Spp
hpBB	1.41241496598639	0.101058447744762	hp
